Second,Time,Occupant_num
154,00:02:34,0
155,00:02:35,0
156,00:02:36,0
157,00:02:37,0
158,00:02:38,0
159,00:02:39,0
160,00:02:40,0
161,00:02:41,0
162,00:02:42,0
163,00:02:43,0
164,00:02:44,0
165,00:02:45,0
166,00:02:46,0
167,00:02:47,0
168,00:02:48,0
169,00:02:49,0
170,00:02:50,0
171,00:02:51,0
172,00:02:52,0
173,00:02:53,0
174,00:02:54,0
175,00:02:55,0
176,00:02:56,0
177,00:02:57,0
178,00:02:58,0
179,00:02:59,0
180,00:03:00,0
181,00:03:01,0
182,00:03:02,0
183,00:03:03,0
184,00:03:04,0
185,00:03:05,0
186,00:03:06,0
187,00:03:07,0
188,00:03:08,0
189,00:03:09,0
190,00:03:10,0
191,00:03:11,0
192,00:03:12,0
193,00:03:13,0
194,00:03:14,0
195,00:03:15,0
196,00:03:16,0
197,00:03:17,0
198,00:03:18,0
199,00:03:19,0
200,00:03:20,0
201,00:03:21,0
202,00:03:22,0
203,00:03:23,0
204,00:03:24,0
205,00:03:25,0
206,00:03:26,0
207,00:03:27,0
208,00:03:28,0
209,00:03:29,0
210,00:03:30,0
211,00:03:31,0
212,00:03:32,0
213,00:03:33,0
214,00:03:34,0
215,00:03:35,0
216,00:03:36,0
217,00:03:37,0
218,00:03:38,0
219,00:03:39,0
220,00:03:40,0
221,00:03:41,0
222,00:03:42,0
223,00:03:43,0
224,00:03:44,0
225,00:03:45,0
226,00:03:46,0
227,00:03:47,0
228,00:03:48,0
229,00:03:49,0
230,00:03:50,0
231,00:03:51,0
232,00:03:52,0
233,00:03:53,0
234,00:03:54,0
235,00:03:55,0
236,00:03:56,0
237,00:03:57,0
238,00:03:58,0
239,00:03:59,0
240,00:04:00,0
241,00:04:01,0
242,00:04:02,0
243,00:04:03,0
244,00:04:04,0
245,00:04:05,0
246,00:04:06,0
247,00:04:07,0
248,00:04:08,0
249,00:04:09,0
250,00:04:10,0
251,00:04:11,0
252,00:04:12,0
253,00:04:13,0
254,00:04:14,0
255,00:04:15,0
256,00:04:16,0
257,00:04:17,0
258,00:04:18,0
259,00:04:19,0
260,00:04:20,0
261,00:04:21,0
262,00:04:22,0
263,00:04:23,0
264,00:04:24,0
265,00:04:25,0
266,00:04:26,0
267,00:04:27,0
268,00:04:28,0
269,00:04:29,0
270,00:04:30,0
271,00:04:31,0
272,00:04:32,0
273,00:04:33,0
274,00:04:34,0
275,00:04:35,0
276,00:04:36,0
277,00:04:37,0
278,00:04:38,0
279,00:04:39,0
280,00:04:40,0
281,00:04:41,0
282,00:04:42,0
283,00:04:43,0
284,00:04:44,0
285,00:04:45,0
286,00:04:46,0
287,00:04:47,0
288,00:04:48,0
289,00:04:49,0
290,00:04:50,0
291,00:04:51,0
292,00:04:52,0
293,00:04:53,0
294,00:04:54,0
295,00:04:55,0
296,00:04:56,0
297,00:04:57,0
298,00:04:58,0
299,00:04:59,0
300,00:05:00,0
301,00:05:01,0
302,00:05:02,0
303,00:05:03,0
304,00:05:04,0
305,00:05:05,0
306,00:05:06,0
307,00:05:07,0
308,00:05:08,0
309,00:05:09,0
310,00:05:10,0
311,00:05:11,0
312,00:05:12,0
313,00:05:13,0
314,00:05:14,0
315,00:05:15,0
316,00:05:16,0
317,00:05:17,0
318,00:05:18,0
319,00:05:19,0
320,00:05:20,0
321,00:05:21,0
322,00:05:22,0
323,00:05:23,0
324,00:05:24,0
325,00:05:25,0
326,00:05:26,0
327,00:05:27,0
328,00:05:28,0
329,00:05:29,0
330,00:05:30,0
331,00:05:31,0
332,00:05:32,0
333,00:05:33,0
334,00:05:34,0
335,00:05:35,0
336,00:05:36,0
337,00:05:37,0
338,00:05:38,0
339,00:05:39,0
340,00:05:40,0
341,00:05:41,0
342,00:05:42,0
343,00:05:43,0
344,00:05:44,0
345,00:05:45,0
346,00:05:46,0
347,00:05:47,0
348,00:05:48,0
349,00:05:49,0
350,00:05:50,0
351,00:05:51,0
352,00:05:52,0
353,00:05:53,0
354,00:05:54,0
355,00:05:55,0
356,00:05:56,0
357,00:05:57,0
358,00:05:58,0
359,00:05:59,0
360,00:06:00,0
361,00:06:01,0
362,00:06:02,0
363,00:06:03,0
364,00:06:04,0
365,00:06:05,0
366,00:06:06,0
367,00:06:07,0
368,00:06:08,0
369,00:06:09,0
370,00:06:10,0
371,00:06:11,0
372,00:06:12,0
373,00:06:13,0
374,00:06:14,0
375,00:06:15,0
376,00:06:16,0
377,00:06:17,0
378,00:06:18,0
379,00:06:19,0
380,00:06:20,0
381,00:06:21,0
382,00:06:22,0
383,00:06:23,0
384,00:06:24,0
385,00:06:25,0
386,00:06:26,0
387,00:06:27,0
388,00:06:28,0
389,00:06:29,0
390,00:06:30,0
391,00:06:31,0
392,00:06:32,0
393,00:06:33,0
394,00:06:34,0
395,00:06:35,0
396,00:06:36,0
397,00:06:37,0
398,00:06:38,0
399,00:06:39,0
400,00:06:40,0
401,00:06:41,0
402,00:06:42,0
403,00:06:43,0
404,00:06:44,0
405,00:06:45,0
406,00:06:46,0
407,00:06:47,0
408,00:06:48,0
409,00:06:49,0
410,00:06:50,0
411,00:06:51,0
412,00:06:52,0
413,00:06:53,0
414,00:06:54,0
415,00:06:55,0
416,00:06:56,0
417,00:06:57,0
418,00:06:58,0
419,00:06:59,0
420,00:07:00,0
421,00:07:01,0
422,00:07:02,0
423,00:07:03,0
424,00:07:04,0
425,00:07:05,0
426,00:07:06,0
427,00:07:07,0
428,00:07:08,0
429,00:07:09,0
430,00:07:10,0
431,00:07:11,0
432,00:07:12,0
433,00:07:13,0
434,00:07:14,0
435,00:07:15,0
436,00:07:16,0
437,00:07:17,0
438,00:07:18,0
439,00:07:19,0
440,00:07:20,0
441,00:07:21,0
442,00:07:22,0
443,00:07:23,0
444,00:07:24,0
445,00:07:25,0
446,00:07:26,0
447,00:07:27,0
448,00:07:28,0
449,00:07:29,0
450,00:07:30,0
451,00:07:31,0
452,00:07:32,0
453,00:07:33,0
454,00:07:34,0
455,00:07:35,0
456,00:07:36,0
457,00:07:37,0
458,00:07:38,0
459,00:07:39,0
460,00:07:40,0
461,00:07:41,0
462,00:07:42,0
463,00:07:43,0
464,00:07:44,0
465,00:07:45,0
466,00:07:46,0
467,00:07:47,0
468,00:07:48,0
469,00:07:49,0
470,00:07:50,0
471,00:07:51,0
472,00:07:52,0
473,00:07:53,0
474,00:07:54,0
475,00:07:55,0
476,00:07:56,0
477,00:07:57,0
478,00:07:58,0
479,00:07:59,0
480,00:08:00,0
481,00:08:01,0
482,00:08:02,0
483,00:08:03,0
484,00:08:04,0
485,00:08:05,0
486,00:08:06,0
487,00:08:07,0
488,00:08:08,0
489,00:08:09,0
490,00:08:10,0
491,00:08:11,0
492,00:08:12,0
493,00:08:13,0
494,00:08:14,0
495,00:08:15,0
496,00:08:16,0
497,00:08:17,0
498,00:08:18,0
499,00:08:19,0
500,00:08:20,0
501,00:08:21,0
502,00:08:22,0
503,00:08:23,0
504,00:08:24,0
505,00:08:25,0
506,00:08:26,0
507,00:08:27,0
508,00:08:28,0
509,00:08:29,0
510,00:08:30,0
511,00:08:31,0
512,00:08:32,0
513,00:08:33,0
514,00:08:34,0
515,00:08:35,0
516,00:08:36,0
517,00:08:37,0
518,00:08:38,0
519,00:08:39,0
520,00:08:40,0
521,00:08:41,0
522,00:08:42,0
523,00:08:43,0
524,00:08:44,0
525,00:08:45,0
526,00:08:46,0
527,00:08:47,0
528,00:08:48,0
529,00:08:49,0
530,00:08:50,0
531,00:08:51,0
532,00:08:52,0
533,00:08:53,0
534,00:08:54,0
535,00:08:55,0
536,00:08:56,0
537,00:08:57,0
538,00:08:58,0
539,00:08:59,0
540,00:09:00,0
541,00:09:01,0
542,00:09:02,0
543,00:09:03,0
544,00:09:04,0
545,00:09:05,0
546,00:09:06,0
547,00:09:07,0
548,00:09:08,0
549,00:09:09,0
550,00:09:10,0
551,00:09:11,0
552,00:09:12,0
553,00:09:13,0
554,00:09:14,0
555,00:09:15,0
556,00:09:16,0
557,00:09:17,0
558,00:09:18,0
559,00:09:19,0
560,00:09:20,0
561,00:09:21,0
562,00:09:22,0
563,00:09:23,0
564,00:09:24,0
565,00:09:25,0
566,00:09:26,0
567,00:09:27,0
568,00:09:28,0
569,00:09:29,0
570,00:09:30,0
571,00:09:31,0
572,00:09:32,0
573,00:09:33,0
574,00:09:34,0
575,00:09:35,0
576,00:09:36,0
577,00:09:37,0
578,00:09:38,0
579,00:09:39,0
580,00:09:40,0
581,00:09:41,0
582,00:09:42,0
583,00:09:43,0
584,00:09:44,0
585,00:09:45,0
586,00:09:46,0
587,00:09:47,0
588,00:09:48,0
589,00:09:49,0
590,00:09:50,0
591,00:09:51,0
592,00:09:52,0
593,00:09:53,0
594,00:09:54,0
595,00:09:55,0
596,00:09:56,0
597,00:09:57,0
598,00:09:58,0
599,00:09:59,0
600,00:10:00,0
601,00:10:01,0
602,00:10:02,0
603,00:10:03,0
604,00:10:04,0
605,00:10:05,0
606,00:10:06,0
607,00:10:07,0
608,00:10:08,0
609,00:10:09,0
610,00:10:10,0
611,00:10:11,0
612,00:10:12,0
613,00:10:13,0
614,00:10:14,0
615,00:10:15,0
616,00:10:16,0
617,00:10:17,0
618,00:10:18,0
619,00:10:19,0
620,00:10:20,0
621,00:10:21,0
622,00:10:22,0
623,00:10:23,0
624,00:10:24,0
625,00:10:25,0
626,00:10:26,0
627,00:10:27,0
628,00:10:28,0
629,00:10:29,0
630,00:10:30,0
631,00:10:31,0
632,00:10:32,0
633,00:10:33,0
634,00:10:34,0
635,00:10:35,0
636,00:10:36,0
637,00:10:37,0
638,00:10:38,0
639,00:10:39,0
640,00:10:40,0
641,00:10:41,0
642,00:10:42,0
643,00:10:43,0
644,00:10:44,0
645,00:10:45,0
646,00:10:46,0
647,00:10:47,0
648,00:10:48,0
649,00:10:49,0
650,00:10:50,0
651,00:10:51,0
652,00:10:52,0
653,00:10:53,0
654,00:10:54,0
655,00:10:55,0
656,00:10:56,0
657,00:10:57,0
658,00:10:58,0
659,00:10:59,0
660,00:11:00,0
661,00:11:01,0
662,00:11:02,0
663,00:11:03,0
664,00:11:04,0
665,00:11:05,0
666,00:11:06,0
667,00:11:07,0
668,00:11:08,0
669,00:11:09,0
670,00:11:10,0
671,00:11:11,0
672,00:11:12,0
673,00:11:13,0
674,00:11:14,0
675,00:11:15,0
676,00:11:16,0
677,00:11:17,0
678,00:11:18,0
679,00:11:19,0
680,00:11:20,0
681,00:11:21,0
682,00:11:22,0
683,00:11:23,0
684,00:11:24,0
685,00:11:25,0
686,00:11:26,0
687,00:11:27,0
688,00:11:28,0
689,00:11:29,0
690,00:11:30,0
691,00:11:31,0
692,00:11:32,0
693,00:11:33,0
694,00:11:34,0
695,00:11:35,0
696,00:11:36,0
697,00:11:37,0
698,00:11:38,0
699,00:11:39,0
700,00:11:40,0
701,00:11:41,0
702,00:11:42,0
703,00:11:43,0
704,00:11:44,0
705,00:11:45,0
706,00:11:46,0
707,00:11:47,0
708,00:11:48,0
709,00:11:49,0
710,00:11:50,0
711,00:11:51,0
712,00:11:52,0
713,00:11:53,0
714,00:11:54,0
715,00:11:55,0
716,00:11:56,0
717,00:11:57,0
718,00:11:58,0
719,00:11:59,0
720,00:12:00,0
721,00:12:01,0
722,00:12:02,0
723,00:12:03,0
724,00:12:04,0
725,00:12:05,0
726,00:12:06,0
727,00:12:07,0
728,00:12:08,0
729,00:12:09,0
730,00:12:10,0
731,00:12:11,0
732,00:12:12,0
733,00:12:13,0
734,00:12:14,0
735,00:12:15,0
736,00:12:16,0
737,00:12:17,0
738,00:12:18,0
739,00:12:19,0
740,00:12:20,0
741,00:12:21,0
742,00:12:22,0
743,00:12:23,0
744,00:12:24,0
745,00:12:25,0
746,00:12:26,0
747,00:12:27,0
748,00:12:28,0
749,00:12:29,0
750,00:12:30,0
751,00:12:31,0
752,00:12:32,0
753,00:12:33,0
754,00:12:34,0
755,00:12:35,0
756,00:12:36,0
757,00:12:37,0
758,00:12:38,0
759,00:12:39,0
760,00:12:40,0
761,00:12:41,0
762,00:12:42,0
763,00:12:43,0
764,00:12:44,0
765,00:12:45,0
766,00:12:46,0
767,00:12:47,0
768,00:12:48,0
769,00:12:49,0
770,00:12:50,0
771,00:12:51,0
772,00:12:52,0
773,00:12:53,0
774,00:12:54,0
775,00:12:55,0
776,00:12:56,0
777,00:12:57,0
778,00:12:58,0
779,00:12:59,0
780,00:13:00,0
781,00:13:01,0
782,00:13:02,0
783,00:13:03,0
784,00:13:04,0
785,00:13:05,0
786,00:13:06,0
787,00:13:07,0
788,00:13:08,0
789,00:13:09,0
790,00:13:10,0
791,00:13:11,0
792,00:13:12,0
793,00:13:13,0
794,00:13:14,0
795,00:13:15,0
796,00:13:16,0
797,00:13:17,0
798,00:13:18,0
799,00:13:19,0
800,00:13:20,0
801,00:13:21,0
802,00:13:22,0
803,00:13:23,0
804,00:13:24,0
805,00:13:25,0
806,00:13:26,0
807,00:13:27,0
808,00:13:28,0
809,00:13:29,0
810,00:13:30,0
811,00:13:31,0
812,00:13:32,0
813,00:13:33,0
814,00:13:34,0
815,00:13:35,0
816,00:13:36,0
817,00:13:37,0
818,00:13:38,0
819,00:13:39,0
820,00:13:40,0
821,00:13:41,0
822,00:13:42,0
823,00:13:43,0
824,00:13:44,0
825,00:13:45,0
826,00:13:46,0
827,00:13:47,0
828,00:13:48,0
829,00:13:49,0
830,00:13:50,0
831,00:13:51,0
832,00:13:52,0
833,00:13:53,0
834,00:13:54,0
835,00:13:55,0
836,00:13:56,0
837,00:13:57,0
838,00:13:58,0
839,00:13:59,0
840,00:14:00,0
841,00:14:01,0
842,00:14:02,0
843,00:14:03,0
844,00:14:04,0
845,00:14:05,0
846,00:14:06,0
847,00:14:07,0
848,00:14:08,0
849,00:14:09,0
850,00:14:10,0
851,00:14:11,0
852,00:14:12,0
853,00:14:13,0
854,00:14:14,0
855,00:14:15,0
856,00:14:16,0
857,00:14:17,0
858,00:14:18,0
859,00:14:19,0
860,00:14:20,0
861,00:14:21,0
862,00:14:22,0
863,00:14:23,0
864,00:14:24,0
865,00:14:25,0
866,00:14:26,0
867,00:14:27,0
868,00:14:28,0
869,00:14:29,0
870,00:14:30,0
871,00:14:31,0
872,00:14:32,0
873,00:14:33,0
874,00:14:34,0
875,00:14:35,0
876,00:14:36,0
877,00:14:37,0
878,00:14:38,0
879,00:14:39,0
880,00:14:40,0
881,00:14:41,0
882,00:14:42,0
883,00:14:43,0
884,00:14:44,0
885,00:14:45,0
886,00:14:46,0
887,00:14:47,0
888,00:14:48,0
889,00:14:49,0
890,00:14:50,0
891,00:14:51,0
892,00:14:52,0
893,00:14:53,0
894,00:14:54,0
895,00:14:55,0
896,00:14:56,0
897,00:14:57,0
898,00:14:58,0
899,00:14:59,0
900,00:15:00,0
901,00:15:01,0
902,00:15:02,0
903,00:15:03,0
904,00:15:04,0
905,00:15:05,0
906,00:15:06,0
907,00:15:07,0
908,00:15:08,0
909,00:15:09,0
910,00:15:10,0
911,00:15:11,0
912,00:15:12,0
913,00:15:13,0
914,00:15:14,0
915,00:15:15,0
916,00:15:16,0
917,00:15:17,0
918,00:15:18,0
919,00:15:19,0
920,00:15:20,0
921,00:15:21,0
922,00:15:22,0
923,00:15:23,0
924,00:15:24,0
925,00:15:25,0
926,00:15:26,0
927,00:15:27,0
928,00:15:28,0
929,00:15:29,0
930,00:15:30,0
931,00:15:31,0
932,00:15:32,0
933,00:15:33,0
934,00:15:34,0
935,00:15:35,0
936,00:15:36,0
937,00:15:37,0
938,00:15:38,0
939,00:15:39,0
940,00:15:40,0
941,00:15:41,0
942,00:15:42,0
943,00:15:43,0
944,00:15:44,0
945,00:15:45,0
946,00:15:46,0
947,00:15:47,0
948,00:15:48,0
949,00:15:49,0
950,00:15:50,0
951,00:15:51,0
952,00:15:52,0
953,00:15:53,0
954,00:15:54,0
955,00:15:55,0
956,00:15:56,0
957,00:15:57,0
958,00:15:58,0
959,00:15:59,0
960,00:16:00,0
961,00:16:01,0
962,00:16:02,0
963,00:16:03,0
964,00:16:04,0
965,00:16:05,0
966,00:16:06,0
967,00:16:07,0
968,00:16:08,0
969,00:16:09,0
970,00:16:10,0
971,00:16:11,0
972,00:16:12,0
973,00:16:13,0
974,00:16:14,0
975,00:16:15,0
976,00:16:16,0
977,00:16:17,0
978,00:16:18,0
979,00:16:19,0
980,00:16:20,0
981,00:16:21,0
982,00:16:22,0
983,00:16:23,0
984,00:16:24,0
985,00:16:25,0
986,00:16:26,0
987,00:16:27,0
988,00:16:28,0
989,00:16:29,0
990,00:16:30,0
991,00:16:31,0
992,00:16:32,0
993,00:16:33,0
994,00:16:34,0
995,00:16:35,0
996,00:16:36,0
997,00:16:37,0
998,00:16:38,0
999,00:16:39,0
1000,00:16:40,0
1001,00:16:41,0
1002,00:16:42,0
1003,00:16:43,0
1004,00:16:44,0
1005,00:16:45,0
1006,00:16:46,0
1007,00:16:47,0
1008,00:16:48,0
1009,00:16:49,0
1010,00:16:50,0
1011,00:16:51,0
1012,00:16:52,0
1013,00:16:53,0
1014,00:16:54,0
1015,00:16:55,0
1016,00:16:56,0
1017,00:16:57,0
1018,00:16:58,0
1019,00:16:59,0
1020,00:17:00,0
1021,00:17:01,0
1022,00:17:02,0
1023,00:17:03,0
1024,00:17:04,0
1025,00:17:05,0
1026,00:17:06,0
1027,00:17:07,0
1028,00:17:08,0
1029,00:17:09,0
1030,00:17:10,0
1031,00:17:11,0
1032,00:17:12,0
1033,00:17:13,0
1034,00:17:14,0
1035,00:17:15,0
1036,00:17:16,0
1037,00:17:17,0
1038,00:17:18,0
1039,00:17:19,0
1040,00:17:20,0
1041,00:17:21,0
1042,00:17:22,0
1043,00:17:23,0
1044,00:17:24,0
1045,00:17:25,0
1046,00:17:26,0
1047,00:17:27,0
1048,00:17:28,0
1049,00:17:29,0
1050,00:17:30,0
1051,00:17:31,0
1052,00:17:32,0
1053,00:17:33,0
1054,00:17:34,0
1055,00:17:35,0
1056,00:17:36,0
1057,00:17:37,0
1058,00:17:38,0
1059,00:17:39,0
1060,00:17:40,0
1061,00:17:41,0
1062,00:17:42,0
1063,00:17:43,0
1064,00:17:44,0
1065,00:17:45,0
1066,00:17:46,0
1067,00:17:47,0
1068,00:17:48,0
1069,00:17:49,0
1070,00:17:50,0
1071,00:17:51,0
1072,00:17:52,0
1073,00:17:53,0
1074,00:17:54,0
1075,00:17:55,0
1076,00:17:56,0
1077,00:17:57,0
1078,00:17:58,0
1079,00:17:59,0
1080,00:18:00,0
1081,00:18:01,0
1082,00:18:02,0
1083,00:18:03,0
1084,00:18:04,0
1085,00:18:05,0
1086,00:18:06,0
1087,00:18:07,0
1088,00:18:08,0
1089,00:18:09,0
1090,00:18:10,0
1091,00:18:11,0
1092,00:18:12,0
1093,00:18:13,0
1094,00:18:14,0
1095,00:18:15,0
1096,00:18:16,0
1097,00:18:17,0
1098,00:18:18,0
1099,00:18:19,0
1100,00:18:20,0
1101,00:18:21,0
1102,00:18:22,0
1103,00:18:23,0
1104,00:18:24,0
1105,00:18:25,0
1106,00:18:26,0
1107,00:18:27,0
1108,00:18:28,0
1109,00:18:29,0
1110,00:18:30,0
1111,00:18:31,0
1112,00:18:32,0
1113,00:18:33,0
1114,00:18:34,0
1115,00:18:35,0
1116,00:18:36,0
1117,00:18:37,0
1118,00:18:38,0
1119,00:18:39,0
1120,00:18:40,0
1121,00:18:41,0
1122,00:18:42,0
1123,00:18:43,0
1124,00:18:44,0
1125,00:18:45,0
1126,00:18:46,0
1127,00:18:47,0
1128,00:18:48,0
1129,00:18:49,0
1130,00:18:50,0
1131,00:18:51,0
1132,00:18:52,0
1133,00:18:53,0
1134,00:18:54,0
1135,00:18:55,0
1136,00:18:56,0
1137,00:18:57,0
1138,00:18:58,0
1139,00:18:59,0
1140,00:19:00,0
1141,00:19:01,0
1142,00:19:02,0
1143,00:19:03,0
1144,00:19:04,0
1145,00:19:05,0
1146,00:19:06,0
1147,00:19:07,0
1148,00:19:08,0
1149,00:19:09,0
1150,00:19:10,0
1151,00:19:11,0
1152,00:19:12,0
1153,00:19:13,0
1154,00:19:14,0
1155,00:19:15,0
1156,00:19:16,0
1157,00:19:17,0
1158,00:19:18,0
1159,00:19:19,0
1160,00:19:20,0
1161,00:19:21,0
1162,00:19:22,0
1163,00:19:23,0
1164,00:19:24,0
1165,00:19:25,0
1166,00:19:26,0
1167,00:19:27,0
1168,00:19:28,0
1169,00:19:29,0
1170,00:19:30,0
1171,00:19:31,0
1172,00:19:32,0
1173,00:19:33,0
1174,00:19:34,0
1175,00:19:35,0
1176,00:19:36,0
1177,00:19:37,0
1178,00:19:38,0
1179,00:19:39,0
1180,00:19:40,0
1181,00:19:41,0
1182,00:19:42,0
1183,00:19:43,0
1184,00:19:44,0
1185,00:19:45,0
1186,00:19:46,0
1187,00:19:47,0
1188,00:19:48,0
1189,00:19:49,0
1190,00:19:50,0
1191,00:19:51,0
1192,00:19:52,0
1193,00:19:53,0
1194,00:19:54,0
1195,00:19:55,0
1196,00:19:56,0
1197,00:19:57,0
1198,00:19:58,0
1199,00:19:59,0
1200,00:20:00,0
1201,00:20:01,0
1202,00:20:02,0
1203,00:20:03,0
1204,00:20:04,0
1205,00:20:05,0
1206,00:20:06,0
1207,00:20:07,0
1208,00:20:08,0
1209,00:20:09,0
1210,00:20:10,0
1211,00:20:11,0
1212,00:20:12,0
1213,00:20:13,0
1214,00:20:14,0
1215,00:20:15,0
1216,00:20:16,0
1217,00:20:17,0
1218,00:20:18,0
1219,00:20:19,0
1220,00:20:20,0
1221,00:20:21,0
1222,00:20:22,0
1223,00:20:23,0
1224,00:20:24,0
1225,00:20:25,0
1226,00:20:26,0
1227,00:20:27,0
1228,00:20:28,0
1229,00:20:29,0
1230,00:20:30,0
1231,00:20:31,0
1232,00:20:32,0
1233,00:20:33,0
1234,00:20:34,0
1235,00:20:35,0
1236,00:20:36,0
1237,00:20:37,0
1238,00:20:38,0
1239,00:20:39,0
1240,00:20:40,0
1241,00:20:41,0
1242,00:20:42,0
1243,00:20:43,0
1244,00:20:44,0
1245,00:20:45,0
1246,00:20:46,0
1247,00:20:47,0
1248,00:20:48,0
1249,00:20:49,0
1250,00:20:50,0
1251,00:20:51,0
1252,00:20:52,0
1253,00:20:53,0
1254,00:20:54,0
1255,00:20:55,0
1256,00:20:56,0
1257,00:20:57,0
1258,00:20:58,0
1259,00:20:59,0
1260,00:21:00,0
1261,00:21:01,0
1262,00:21:02,0
1263,00:21:03,0
1264,00:21:04,0
1265,00:21:05,0
1266,00:21:06,0
1267,00:21:07,0
1268,00:21:08,0
1269,00:21:09,0
1270,00:21:10,0
1271,00:21:11,0
1272,00:21:12,0
1273,00:21:13,0
1274,00:21:14,0
1275,00:21:15,0
1276,00:21:16,0
1277,00:21:17,0
1278,00:21:18,0
1279,00:21:19,0
1280,00:21:20,0
1281,00:21:21,0
1282,00:21:22,0
1283,00:21:23,0
1284,00:21:24,0
1285,00:21:25,0
1286,00:21:26,0
1287,00:21:27,0
1288,00:21:28,0
1289,00:21:29,0
1290,00:21:30,0
1291,00:21:31,0
1292,00:21:32,0
1293,00:21:33,0
1294,00:21:34,0
1295,00:21:35,0
1296,00:21:36,0
1297,00:21:37,0
1298,00:21:38,0
1299,00:21:39,0
1300,00:21:40,0
1301,00:21:41,0
1302,00:21:42,0
1303,00:21:43,0
1304,00:21:44,0
1305,00:21:45,0
1306,00:21:46,0
1307,00:21:47,0
1308,00:21:48,0
1309,00:21:49,0
1310,00:21:50,0
1311,00:21:51,0
1312,00:21:52,0
1313,00:21:53,0
1314,00:21:54,0
1315,00:21:55,0
1316,00:21:56,0
1317,00:21:57,0
1318,00:21:58,0
1319,00:21:59,0
1320,00:22:00,0
1321,00:22:01,0
1322,00:22:02,0
1323,00:22:03,0
1324,00:22:04,0
1325,00:22:05,0
1326,00:22:06,0
1327,00:22:07,0
1328,00:22:08,0
1329,00:22:09,0
1330,00:22:10,0
1331,00:22:11,0
1332,00:22:12,0
1333,00:22:13,0
1334,00:22:14,0
1335,00:22:15,0
1336,00:22:16,0
1337,00:22:17,0
1338,00:22:18,0
1339,00:22:19,0
1340,00:22:20,0
1341,00:22:21,0
1342,00:22:22,0
1343,00:22:23,0
1344,00:22:24,0
1345,00:22:25,0
1346,00:22:26,0
1347,00:22:27,0
1348,00:22:28,0
1349,00:22:29,0
1350,00:22:30,0
1351,00:22:31,0
1352,00:22:32,0
1353,00:22:33,0
1354,00:22:34,0
1355,00:22:35,0
1356,00:22:36,0
1357,00:22:37,0
1358,00:22:38,0
1359,00:22:39,0
1360,00:22:40,0
